code,level,label,parent_code
12877,topic,Social Issues in Poland,3300
12878,topic,Pharmaceutical Quality and Counterfeiting,2739
12879,topic,Distributed Sensor Networks and Detection Algorithms,1705
12880,topic,Qualitative Research Methods and Applications,3304
12881,topic,linguistics and terminology studies,1203
12882,topic,Jungian Analytical Psychology,3207
12883,topic,Sustainable Development and Environmental Management,2308
12884,topic,Educational Assessment and Pedagogy,3304
12885,topic,Digital Innovation in Industries,1405
12886,topic,Historical and Cultural Studies of Poland,1202
12887,topic,Educational Strategies and Epistemologies,3204
12888,topic,Military Strategy and Technology,2207
12889,topic,"Psychoanalysis, Philosophy, and Politics",3203
12890,topic,Eurasian Exchange Networks,3314
12891,topic,Medicinal Plants and Neuroprotection,2707
12892,topic,Social Power and Status Dynamics,3312
12893,topic,Organic Chemistry Cycloaddition Reactions,1605
12894,topic,Date Palm Research Studies,1110
12895,topic,Environmental law and policy,3308
12896,topic,Sustainable Agricultural Systems Analysis,2304
12897,topic,Structural Analysis of Composite Materials,2210
12898,topic,Induction Heating and Inverter Technology,2210
12899,topic,Engineering and Technology Innovations,2208
12900,topic,Organ and Tissue Transplantation Research,2747
12901,topic,Tattoo and Body Piercing Complications,3316
12902,topic,Public Policy and Governance,3320
12903,topic,Globalization and Cultural Identity,3312
12904,topic,Diverse Educational Innovations Studies,1100
12905,topic,Management Systems and Quality Improvement,1408
12906,topic,Surgical Sutures and Adhesives,2746
12907,topic,Mechanical Engineering and Vibrations Research,2210
12908,topic,"Media, Gender, and Advertising",3318
12909,topic,French Historical and Cultural Studies,1202
12910,topic,Eicosanoids and Hypertension Pharmacology,1303
12911,topic,Water Resources and Sustainability,2312
12912,topic,"Shakespeare, Adaptation, and Literary Criticism",1208
12913,topic,Multidisciplinary Research Papers Compilation,3300
12914,topic,Infectious Disease Case Reports and Treatments,2725
12915,topic,Biochemical Acid Research Studies,1303
12916,topic,COVID-19 impact on air quality,2306
12917,topic,Astronomy and Astrophysical Research,3105
12918,topic,Healthcare Systems and Technology,1407
12919,topic,Blood disorders and treatments,1311
12920,topic,Healthcare and Environmental Waste Management,2739
12921,topic,European Criminal Justice and Data Protection,3320
12922,topic,Business and Economic Development,2308
12923,topic,Digital Image Processing Techniques,1707
12924,topic,Dermatological and Skeletal Disorders,1311
12925,topic,Educational and Social Studies,3304
12926,topic,Business Strategies and Management Research,1803
12927,topic,"Memory, History, Trauma, Identity",1211
12928,topic,Education and Cultural Studies,3304
12929,topic,Animal Genetics and Reproduction,1311
12930,topic,Biomedical and Chemical Research,2746
12931,topic,Educational Methods and Outcomes,3304
12932,topic,Powder Metallurgy Techniques and Materials,2210
12933,topic,Franchising Strategies and Performance,1408
12934,topic,Plant and fungal interactions,1105
12935,topic,Healthcare Systems and Public Health,2713
12936,topic,"Conflict, Peace, and Violence in Colombia",3312
12937,topic,Chemotherapy-related skin toxicity,2708
12938,topic,Material Selection and Properties,2505
12939,topic,Polish Law and Legal System,3320
12940,topic,Structural Engineering and Materials Analysis,2205
12941,topic,Embedded Systems and FPGA Design,2207
12942,topic,Cultural Studies and Postmodernism,3315
12943,topic,COVID-19 Digital Contact Tracing,1710
12944,topic,Animal Nutrition and Health,1110
12945,topic,Quality Function Deployment in Product Design,1405
12946,topic,Fractal and DNA sequence analysis,1312
12947,topic,"Health, psychology, and well-being",3600
12948,topic,Inclusion and Disability in Education and Sport,3312
12949,topic,South Asian Studies and Diaspora,1211
12950,topic,Educational Environments and Student Outcomes,3304
12951,topic,Burkholderia infections and melioidosis,2713
12952,topic,School Leadership and Teacher Performance,3304
12953,topic,Critical Realism in Sociology,3312
12954,topic,Law and Political Science,3308
12955,topic,Atherosclerosis and Cardiovascular Diseases,2403
12956,topic,Asian Geopolitics and Ethnography,3320
12957,topic,"War, Ethics, and Justification",1211
12958,topic,Digital Economy and Transformation,1408
12959,topic,Engineering and Materials Science Studies,2210
12960,topic,Heterotopic Ossification and Related Conditions,2745
12961,topic,Regional Development and Policy,3320
12962,topic,Nephrotoxicity and Medicinal Plants,2741
12963,topic,Anesthesia and Neurotoxicity Research,2806
12964,topic,"Diet, Metabolism, and Disease",2712
12965,topic,Wildlife Conservation and Criminology Analyses,2309
12966,topic,Russian Literature and Bakhtin Studies,3304
12967,topic,Molecular Spectroscopy and Structure,1607
12968,topic,Research on scale insects,1109
12969,topic,Economic and Social Development,3312
12970,topic,"Names, Identity, and Discrimination Research",3312
12971,topic,Material Properties and Processing,2211
12972,topic,German Colonialism and Identity Studies,1208
12973,topic,Synthesis of Indole Derivatives,1605
12974,topic,Modernist Literature and Criticism,1208
12975,topic,Paraoxonase enzyme and polymorphisms,1308
12976,topic,Magnetic and Electromagnetic Effects,1314
12977,topic,Spanish Literature and Culture Studies,1208
12978,topic,Innovative Teaching Methodologies in Social Sciences,3304
12979,topic,Cardiovascular Disease and Adiposity,2705
12980,topic,Family Caregiving in Mental Illness,3203
12981,topic,Conservation Techniques and Studies,1206
12982,topic,Legal principles and applications,3308
12983,topic,Satellite Image Processing and Photogrammetry,2212
12984,topic,Transport and Logistics Innovations,2209
12985,topic,Maritime Security and History,3313
12986,topic,Administrative Law and Governance,3320
12987,topic,Religion and Society in Latin America,3312
12988,topic,Sociology and Education in Brazil,3312
12989,topic,Ocular Disorders and Treatments,1311
12990,topic,Medical History and Innovations,1202
12991,topic,Phytase and its Applications,1110
12992,topic,Metastasis and carcinoma case studies,2740
12993,topic,Psychology of Development and Education,3204
12994,topic,Infrared Thermography in Medicine,2741
12995,topic,Urban Development and Cultural Heritage,3322
12996,topic,Cancer Research and Treatments,1305
12997,topic,Outdoor and Experiential Education,3207
12998,topic,Education and Islamic Studies,3304
12999,topic,Medieval History and Crusades,1202
13000,topic,World Systems and Global Transformations,3320
13001,topic,Restraint-Related Deaths,2711
13002,topic,Southeast Asian Sociopolitical Studies,3320
13003,topic,Regional Development and Environment,3312
13004,topic,Vitamin K Research Studies,2916
13005,topic,Religious Studies and Spiritual Practices,1211
13006,topic,Spanish History and Politics,1202
13007,topic,Economic Sanctions and International Relations,2002
13008,topic,Agricultural Practices and Plant Genetics,1110
13009,topic,Agroforestry and silvopastoral systems,1107
13010,topic,Agriculture and Agroindustry Studies,1100
13011,topic,Latin American rural development,1100
13012,topic,Coenzyme Q10 studies and effects,1312
13013,topic,Free Radicals and Antioxidants,1605
13014,topic,Peace and Human Rights Education,3312
13015,topic,"Botany, Ecology, and Taxonomy Studies",1110
13016,topic,Innovative Educational Technologies,1710
13017,topic,Zygmunt Bauman's Sociology,3312
13018,topic,Seismology and Earthquake Studies,1702
13019,topic,African Studies and Geopolitics,3314
13020,topic,Heat Transfer and Mathematical Modeling,2210
13021,topic,Geology and Environmental Impact Studies,3308
13022,topic,Health and Medical Studies,3600
13023,topic,Synthesis of Organic Compounds,2736
13024,topic,Literary Theory and Cultural Hermeneutics,1208
13025,topic,American History and Culture,1406
13026,topic,Natural Compounds in Disease Treatment,2707
13027,topic,Applied Advanced Technologies,2209
13028,topic,Literature and Culture Studies,1208
13029,topic,South Asian Studies and Conflicts,3320
13030,topic,Survey Sampling and Estimation Techniques,2613
13031,topic,Civil and Structural Engineering Research,2205
13032,topic,COVID-19 Prevention and Impact,3312
13033,topic,Social Sciences and Governance,3322
13034,topic,Information Systems Education and Curriculum Development,1710
13035,topic,Human Rights and Development,3312
13036,topic,Veterinary Practice and Education Studies,3616
13037,topic,Piperaceae Chemical and Biological Studies,3004
13038,topic,Internet of Things and AI,1710
13039,topic,Magnesium Oxide Properties and Applications,2505
13040,topic,"Gender, Education, and Development Issues",3304
13041,topic,Contemporary Social and Economic Issues,3300
13042,topic,Economic and Fiscal Studies,2002
13043,topic,Youth Culture and Social Dynamics,3312
13044,topic,Biofield Effects and Biophysics,2737
13045,topic,Industrial Engineering and Technologies,2210
13046,topic,Electrokinetic Soil Remediation Techniques,2208
13047,topic,Pharmacological Receptor Mechanisms and Effects,1312
13048,topic,Patient Dignity and Privacy,2739
13049,topic,Surface Roughness and Optical Measurements,2206
13050,topic,Oil and Gas Production Techniques,2212
13051,topic,Qualitative Comparative Analysis Research,3312
13052,topic,Molecular Communication and Nanonetworks,2204
13053,topic,SMEs Development and Digital Marketing,3317
13054,topic,Agricultural and Financial Auditing,1100
13055,topic,Global Security and Public Health,3312
13056,topic,Various Academic Research Studies,3304
13057,topic,Asian Industrial and Economic Development,3320
13058,topic,Soil and Land Suitability Analysis,2308
13059,topic,"Religion, Ecology, and Ethics",3312
13060,topic,Adventure Sports and Sensation Seeking,3207
13061,topic,Literacy and Educational Practices,3304
13062,topic,Cognitive Computing and Networks,1702
13063,topic,Education and experiences of immigrants and refugees,3304
13064,topic,Dutch Social and Cultural Studies,3304
13065,topic,Mining Techniques and Economics,2207
13066,topic,Information Society and Technology Trends,3300
13067,topic,Geological Modeling and Analysis,1906
13068,topic,Ancient Mediterranean Archaeology and History,1204
13069,topic,Cocoa and Sweet Potato Agronomy,1108
13070,topic,Cultural Identity and Heritage,1204
13071,topic,Digital Storytelling and Education,3616
13072,topic,Contemporary Christian Leadership and Education,1212
13073,topic,China's Ethnic Minorities and Relations,3312
13074,topic,Global Financial Regulation and Crises,2003
13075,topic,Legal Systems and Judicial Processes,3320
13076,topic,"Torture, Ethics, and Law",3312
13077,topic,Cancer-related cognitive impairment studies,2740
13078,topic,Political and Social Dynamics in Chile and Latin America,3312
13079,topic,Heavy Metals in Plants,1602
13080,topic,Advanced Differential Geometry Research,3103
13081,topic,Digital Education and Society,1710
13082,topic,Water and Land Management,2308
13083,topic,Advanced Text Analysis Techniques,1702
13084,topic,Education during COVID-19 pandemic,3304
13085,topic,"Education, Psychology, and Social Research",3304
13086,topic,Post-Soviet Geopolitical Dynamics,3320
13087,topic,Simone de Beauvoir and Sartre,1211
13088,topic,Legal and Labor Studies,1410
13089,topic,Medieval and Early Modern Iberia,1202
13090,topic,Medicinal Plant Extracts Effects,2707
13091,topic,Human Health and Disease,2735
13092,topic,Environmental Chemistry and Analysis,2304
13093,topic,Electric Power Systems and Control,2208
13094,topic,Mining and Gasification Technologies,2210
13095,topic,Plant-based Medicinal Research,3004
13096,topic,Family and Matrimonial Law,3308
13097,topic,Male Breast Health Studies,2739
13098,topic,Conferences and Exhibitions Management,3312
13099,topic,"Health, Medicine and Society",3600
13100,topic,Comparative Animal Anatomy Studies,2748
13101,topic,Legal and Social Justice Studies,3308
13102,topic,Soil and Environmental Studies,1111
13103,topic,Middle East Politics and Society,3312
13104,topic,Chemical and Physical Properties of Materials,2505
13105,topic,Synthesis and pharmacology of benzodiazepine derivatives,1605
13106,topic,"Neuroscience, Education and Cognitive Function",2805
13107,topic,Congenital limb and hand anomalies,1309
13108,topic,Therapeutic Uses of Natural Elements,3603
13109,topic,Theological Perspectives and Practices,3312
13110,topic,Colorectal and Anal Carcinomas,2746
13111,topic,Nursing care and research,3611
13112,topic,Nutrition and Health Studies,2739
13113,topic,Engineering Technology and Methodologies,2209
13114,topic,Image Processing Techniques and Applications,2214
13115,topic,Axial and Atropisomeric Chirality Synthesis,1605
13116,topic,Heat Transfer and Numerical Methods,2206
13117,topic,Health Education and Validation,3304
13118,topic,Psychological Treatments and Disorders,3203
13119,topic,Philosophy and Social Theory,3312
13120,topic,Nuclear Issues and Defense,3320
13121,topic,Radio Wave Propagation Studies,2202
13122,topic,Linguistics and Cultural Studies,1203
13123,topic,Advances in Oncology and Radiotherapy,2741
13124,topic,Chemical synthesis and alkaloids,1605
